未分组,#genre#
监狱风云1：经典犯罪片,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382828769
超能世界观,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382736917
搬山道人之落天荒,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382736916
洪熙官之魔门妖女,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1354889015
武状元落魄，神谕指引丐帮逆袭,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382736882
TVB力作：团圆,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382745094
古人踢足球，爆笑仙球大战,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1354930945
高分经典动作片,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382749944
正邪边缘搅动的江湖风云,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382735566
梅艳芳主演喜剧电影,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382735627
笨贼一箩筐，笑出腹肌！,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382741640
浪客剑心：京都大火篇——野心家颠覆天下,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382745090
程序员用AI复活挚爱,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382749911
封神：祸商,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1354932407
红包骗局：大红包,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1354936157
奇幻冒险电影：凯斯宾王子的魔法征途,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1354926671
重启,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1354888736
嗜血巨狼突袭人类,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382735560
探险纪录片：荒野垂钓,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382745111
致敬不屈的抗日英雄,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382736817
最佳时机：命运转角的最佳抉择与奔赴,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1354936207
征服,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1461655788
西雅图未眠夜,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1354936231
天龙八部（国语版）,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382736855
最佳下饭小甜剧，暖心暖胃,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382741637
体验另一种生活！,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1354936229
90年代爱情经典必看,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382736893
时间的答卷第二季,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382745106
史上最赞的延时摄影,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1354658051
拔刀定乾坤：浪客剑心,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1354936210
废柴少女逆袭,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1354932441
狼叔终章，为守护变种人殊死一搏,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382736913
热烈的玫瑰,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382736798
生活真是笑料百出,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382736844
当爸爸变成我兄弟？,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382749912
辣警狂花2,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382745110
无间归途,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382735571
浪客剑心：传说的完结篇,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382736820
杨千嬅陈奕迅上演爱情喜剧,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1354936160
许光汉主演喜剧大片,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382736825
闫妮主演-轻松都市喜剧,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382749888
守护千年雄关,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1354936228
牧野诡事之赤丹珠,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382736863
小和尚勇闯都市-小和尚大当家,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382736874
返乡青年撞破村中隐秘——村里有情况,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382749940
30分钟极速反恐,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382749910
几代人的恩怨与坚守——古道叭嗒楼,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1354930927
致敬民族气节！,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1354926643
欧美配音电影！！！,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1354693629
硬汉搭档扫黑，致命武器2,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382736865
冒牌大保镖,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1382735581
悬疑剧-河神,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/1353413683
穿越时间长河,http://shorturl.jxpan.vip:880/r/baoshi_aio/yy/
龙峰港台①_0755,#genre#
香港卫视,http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680-167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=ec991d84cbef928ab3a882ad-165166992977141&wsIPSercert=315bc45f13e35a4a62376fd85478636c&wsMonitor=0
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
凤凰香港,http://139.196.228.200:5678/%E5%85%AC%E4%BC%97%E5%8F%B7%E6%90%9E%E6%9C%BA%E5%A4%A7%E5%B8%88/fhx.php?id=hk
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk2
凤凰卫视,http://139.196.228.200:5678/%E5%85%AC%E4%BC%97%E5%8F%B7%E6%90%9E%E6%9C%BA%E5%A4%A7%E5%B8%88/fhx.php?id=cn
凤凰资讯,http://139.196.228.200:5678/%E5%85%AC%E4%BC%97%E5%8F%B7%E6%90%9E%E6%9C%BA%E5%A4%A7%E5%B8%88/fhx.php?id=info
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx2
凤凰电影,http://www.liyajun.top:7088/udp/239.253.93.81:6247
凤凰电影,rtmp://39.107.120.164/live/diyp_fhdy
凤凰卫视中文台,http://go.bkpcp.top/mg/fhzw
凤凰卫视资讯台,http://go.bkpcp.top/mg/fhzx
凤凰卫视香港台,http://go.bkpcp.top/mg/fhhk
凤凰中文高清,http://43.152.143.193:80/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701pcc72.flv
凤凰资讯高清,http://43.152.143.193:80/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701pin72.flv
凤凰香港高清,http://43.152.143.193:80/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701phk72.flv
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct2
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct4
明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt
明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2
翡翠台北美版(TVB J1),http://php.jdshipin.com/TVOD/iptv.php?id=j1
TVB J1,http://php.jdshipin.com/TVOD/iptv.php?id=tvbj1
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=j2
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=tvbp
无线新闻,http://php.jdshipin.com/PLTV/iptv.php?id=tvbxw
无线新闻,http://php.jdshipin.com/PLTV/iptv.php?id=wxxwt
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv2
HOY TV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
HOY TV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv2
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw2
美亚电影,http://php.jdshipin.com/TVOD/iptv.php?id=meiya
重温经典,http://php.jdshipin.com/TVOD/iptv.php?id=cwjd
广东珠江,http://php.jdshipin.com/TVOD/iptv.php?id=gdzj
广东体育,http://php.jdshipin.com/TVOD/iptv.php?id=gdty
澳视澳门,http://php.jdshipin.com/TVOD/iptv.php?id=asam
澳视卫星,http://php.jdshipin.com/TVOD/iptv.php?id=as
RTHK31,http://php.jdshipin.com/TVOD/iptv.php?id=rthk31
RTHK32,http://php.jdshipin.com/TVOD/iptv.php?id=rthk32
CCTV1港澳版,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
龙峰港台②_0755,#genre#
凤凰卫视,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
凤凰卫视,http://php.jdshipin.com/smt.php?id=phoenixtv_hd
凤凰资讯,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd
凤凰资讯,http://php.jdshipin.com/smt.php?id=phoenixinfo_hd
凤凰香港,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn
凤凰香港,http://php.jdshipin.com/smt.php?id=hkphoenix_twn
TVB翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
TVB翡翠台,http://php.jdshipin.com/smt.php?id=jade_twn
TVB华丽翡翠台,http://php.jdshipin.com:8880/smt.php?id=Tvbjade
TVB华丽翡翠台,http://php.jdshipin.com/smt.php?id=Tvbjade
TVBJ2台,http://php.jdshipin.com:8880/smt.php?id=j2_twn
TVBJ2台,http://php.jdshipin.com/smt.php?id=j2_twn
TVB明珠台,http://php.jdshipin.com:8880/smt.php?id=pearl_twn
TVB明珠台,http://php.jdshipin.com/smt.php?id=pearl_twn
无线新闻台,http://php.jdshipin.com:8880/smt.php?id=inews_twn
无线新闻台,http://php.jdshipin.com/smt.php?id=inews_twn
有线新闻台,http://php.jdshipin.com:8880/smt.php?id=hoycaijing_twn
有线新闻台,http://php.jdshipin.com/smt.php?id=hoycaijing_twn
VIUTV,http://php.jdshipin.com:8880/smt.php?id=viu1_twn
VIUTV,http://php.jdshipin.com:8880/smt.php?id=viutv69_hkdavid_twn
VIUTV,http://php.jdshipin.com/smt.php?id=viu1_twn
VIUTV,http://php.jdshipin.com/smt.php?id=viutv69_hkdavid_twn
VIUTV6,http://php.jdshipin.com:8880/smt.php?id=viusix_twn
VIUTV6,http://php.jdshipin.com/smt.php?id=viusix_twn
RHK31,http://php.jdshipin.com:8880/smt.php?id=rhk31_twn
RHK31,http://php.jdshipin.com/smt.php?id=rhk31_twn
RHK32,http://php.jdshipin.com:8880/smt.php?id=rhk32_twn
RHK32,http://php.jdshipin.com/smt.php?id=rhk32_twn
TVB星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe
TVB星河,http://php.jdshipin.com/smt.php?id=Xinhe
TVB千禧经典台,http://php.jdshipin.com:8880/smt.php?id=Tvbclassic
TVB千禧经典台,http://php.jdshipin.com/smt.php?id=Tvbclassic
TVB娱乐新闻台,http://php.jdshipin.com:8880/smt.php?id=Tvbentertainment
TVB娱乐新闻台,http://php.jdshipin.com/smt.php?id=Tvbentertainment
美亚电影,http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn
美亚电影,http://php.jdshipin.com/smt.php?id=meiyamovie_twn
天映频道,http://php.jdshipin.com:8880/smt.php?id=Celestial
天映频道,http://php.jdshipin.com/smt.php?id=Celestial
天映经典,http://php.jdshipin.com:8880/smt.php?id=Celestial2
天映经典,http://php.jdshipin.com/smt.php?id=Celestial2
Astro AOD,http://php.jdshipin.com:8880/smt.php?id=Aodhd
Astro AOD,http://php.jdshipin.com/smt.php?id=Aodhd
Astro AEC,http://php.jdshipin.com:8880/smt.php?id=AEC
Astro AEC,http://php.jdshipin.com/smt.php?id=AEC
爱奇艺,http://php.jdshipin.com:8880/smt.php?id=Qiyi
爱奇艺,http://php.jdshipin.com/smt.php?id=Qiyi
Astro QJ,http://php.jdshipin.com:8880/smt.php?id=Quanjia
Astro QJ,http://php.jdshipin.com/smt.php?id=Quanjia
Astro欢喜台,http://php.jdshipin.com:8880/smt.php?id=Huahee
Astro欢喜台,http://php.jdshipin.com/smt.php?id=Huahee
八度空间,http://php.jdshipin.com:8880/smt.php?id=TV8
八度空间,http://php.jdshipin.com/smt.php?id=TV8
大陆,#genre#
CCTV-1,http://txt.tugu.xyz/mm/play.php?id=CCTV-1
CCTV-1 (B),http://txt.tugu.xyz/mm/play.php?id=CCTV-1 (B)
CCTV-2,http://txt.tugu.xyz/mm/play.php?id=CCTV-2
CCTV-3,http://txt.tugu.xyz/mm/play.php?id=CCTV-3
CCTV-4,http://txt.tugu.xyz/mm/play.php?id=CCTV-4
CCTV-5,http://txt.tugu.xyz/mm/play.php?id=CCTV-5
CCTV-5+,http://txt.tugu.xyz/mm/play.php?id=CCTV-5+
CCTV-6,http://txt.tugu.xyz/mm/play.php?id=CCTV-6
CCTV-7,http://txt.tugu.xyz/mm/play.php?id=CCTV-7
CCTV-8,http://txt.tugu.xyz/mm/play.php?id=CCTV-8
CCTV-9,http://txt.tugu.xyz/mm/play.php?id=CCTV-9
CCTV-10,http://txt.tugu.xyz/mm/play.php?id=CCTV-10
CCTV-11,http://txt.tugu.xyz/mm/play.php?id=CCTV-11
CCTV-12,http://txt.tugu.xyz/mm/play.php?id=CCTV-12
CCTV-13,http://txt.tugu.xyz/mm/play.php?id=CCTV-13
CCTV-14,http://txt.tugu.xyz/mm/play.php?id=CCTV-14
CCTV-15,http://txt.tugu.xyz/mm/play.php?id=CCTV-15
CCTV-16,http://txt.tugu.xyz/mm/play.php?id=CCTV-16
CCTV-17,http://txt.tugu.xyz/mm/play.php?id=CCTV-17
CHC影迷,http://txt.tugu.xyz/mm/play.php?id=CHC影迷
CHC家庭,http://txt.tugu.xyz/mm/play.php?id=CHC家庭
CHC动作,http://txt.tugu.xyz/mm/play.php?id=CHC动作
CGTN,http://txt.tugu.xyz/mm/play.php?id=CGTN
CGTV 记录,http://txt.tugu.xyz/mm/play.php?id=CGTV 记录
湖南卫视,http://txt.tugu.xyz/mm/play.php?id?id=湖南卫视
浙江卫视,http://txt.tugu.xyz/mm/play.php?id?id=
江苏卫视,http://txt.tugu.xyz/mm/play.php?id?id=江苏卫视
东方卫视,http://txt.tugu.xyz/mm/play.php?id?id=东方卫视
北京卫视,http://txt.tugu.xyz/mm/play.php?id?id=北京卫视
深圳卫视,http://txt.tugu.xyz/mm/play.php?id?id=深圳卫视
广东卫视,http://txt.tugu.xyz/mm/play.php?id=广东卫视
天津卫视,http://txt.tugu.xyz/mm/play.php?id=天津卫视
山东卫视,http://txt.tugu.xyz/mm/play.php?id=山东卫视
黑龙江卫视,http://txt.tugu.xyz/mm/play.php?id=黑龙江卫视
安徽卫视,http://txt.tugu.xyz/mm/play.php?id=安徽卫视
湖北卫视,http://txt.tugu.xyz/mm/play.php?id=湖北卫视
东南卫视,http://txt.tugu.xyz/mm/play.php?id=东南卫视
四川卫视,http://txt.tugu.xyz/mm/play.php?id=四川卫视
河北卫视,http://txt.tugu.xyz/mm/play.php?id=河北卫视
厦门卫视,http://txt.tugu.xyz/mm/play.php?id=厦门卫视
海峡卫视,http://txt.tugu.xyz/mm/play.php?id=海峡卫视
海南卫视,http://txt.tugu.xyz/mm/play.php?id=海南卫视
江西卫视,http://txt.tugu.xyz/mm/play.php?id=江西卫视
河南卫视,http://txt.tugu.xyz/mm/play.php?id=河南卫视
云南卫视,http://txt.tugu.xyz/mm/play.php?id=云南卫视
广西卫视,http://txt.tugu.xyz/mm/play.php?id=广西卫视
吉林卫视,http://txt.tugu.xyz/mm/play.php?id=吉林卫视
贵州卫视,http://txt.tugu.xyz/mm/play.php?id=贵州卫视
辽宁卫视,http://txt.tugu.xyz/mm/play.php?id=辽宁卫视
重庆卫视,http://txt.tugu.xyz/mm/play.php?id=重庆卫视
甘肃卫视,http://txt.tugu.xyz/mm/play.php?id=甘肃卫视
三沙卫视,http://txt.tugu.xyz/mm/play.php?id=三沙卫视
山西卫视,http://txt.tugu.xyz/mm/play.php?id=山西卫视
内蒙古卫视,http://txt.tugu.xyz/mm/play.php?id=内蒙古卫视
西藏卫视,http://txt.tugu.xyz/mm/play.php?id=西藏卫视
兵团卫视,http://txt.tugu.xyz/mm/play.php?id=兵团卫视
新疆卫视,http://txt.tugu.xyz/mm/play.php?id=新疆卫视
宁夏卫视,http://txt.tugu.xyz/mm/play.php?id=宁夏卫视
康巴卫视,http://txt.tugu.xyz/mm/play.php?id=康巴卫视
陕西卫视,http://txt.tugu.xyz/mm/play.php?id=陕西卫视
重温经典,http://txt.tugu.xyz/mm/play.php?id=重温经典
乐游,http://txt.tugu.xyz/mm/play.php?id=乐游
欢笑剧场,http://txt.tugu.xyz/mm/play.php?id=欢笑剧场
动漫秀场,http://txt.tugu.xyz/mm/play.php?id=动漫秀场
都市剧场,http://txt.tugu.xyz/mm/play.php?id=都市剧场
五星体育,http://txt.tugu.xyz/mm/play.php?id=五星体育
第一财经,http://txt.tugu.xyz/mm/play.php?id=第一财经
广东体育,http://txt.tugu.xyz/mm/play.php?id=广东体育
广东珠江,http://txt.tugu.xyz/mm/play.php?id=广东珠江
大湾区卫视,http://txt.tugu.xyz/mm/play.php?id=大湾区卫视
劲爆体育,http://txt.tugu.xyz/mm/play.php?id=劲爆体育
高尔夫网球,http://txt.tugu.xyz/mm/play.php?id=高尔夫网球
央视台球,http://txt.tugu.xyz/mm/play.php?id=央视台球
生活时尚,http://txt.tugu.xyz/mm/play.php?id=生活时尚
风云足球,http://txt.tugu.xyz/mm/play.php?id=风云足球
风云剧场,http://txt.tugu.xyz/mm/play.php?id=风云剧场
风云音乐,http://txt.tugu.xyz/mm/play.php?id=风云音乐
第一剧场,http://txt.tugu.xyz/mm/play.php?id=第一剧场
怀旧剧场,http://txt.tugu.xyz/mm/play.php?id=怀旧剧场
世界地理,http://txt.tugu.xyz/mm/play.php?id=世界地理
东方影视,http://txt.tugu.xyz/mm/play.php?id=东方影视
东方财经,http://txt.tugu.xyz/mm/play.php?id=东方财经
青海卫视,http://txt.tugu.xyz/mm/play.php?id=青海卫视
金鹰纪实,http://txt.tugu.xyz/mm/play.php?id=金鹰纪实
金鹰卡通,http://txt.tugu.xyz/mm/play.php?id=金鹰卡通
快乐垂钓,http://txt.tugu.xyz/mm/play.php?id=快乐垂钓
新视觉,http://txt.tugu.xyz/mm/play.php?id=新视觉
cetv 1,http://txt.tugu.xyz/mm/play.php?id=CETV
卡酷少儿,http://txt.tugu.xyz/mm/play.php?id=卡酷少儿
哈哈炫动,http://txt.tugu.xyz/mm/play.php?id=哈哈炫动
香港,#genre#
翡翠台 (HK),http://txt.tugu.xyz/mm/play.php?id=翡翠台 (HK)
TVB plus,http://txt.tugu.xyz/mm/play.php?id=TVB Plus
无线新闻台,http://txt.tugu.xyz/mm/play.php?id=无线新闻台
明珠台,http://txt.tugu.xyz/mm/play.php?id=明珠台
RHK31,http://txt.tugu.xyz/mm/play.php?id=RHK31
RHK32,http://txt.tugu.xyz/mm/play.php?id=RHK32
VIU TV,http://txt.tugu.xyz/mm/play.php?id=VIU TV
VIU TV 6,http://txt.tugu.xyz/mm/play.php?id=VIU TV 6
HOY Infotainment,http://txt.tugu.xyz/mm/play.php?id=HOY Infotainment
HOY IBC,http://txt.tugu.xyz/mm/play.php?id=HOY IBC
HOY TV,http://txt.tugu.xyz/mm/play.php?id=HOY TV
凤凰中文,http://txt.tugu.xyz/mm/play.php?id=凤凰中文
凤凰中文 (B),http://txt.tugu.xyz/mm/play.php?id=凤凰中文 (B)
凤凰资讯,http://txt.tugu.xyz/mm/play.php?id=凤凰资讯
凤凰资讯 (B),http://txt.tugu.xyz/mm/play.php?id=凤凰资讯 (B)
凤凰香港 (B),http://txt.tugu.xyz/mm/play.php?id=凤凰香港 (B)
凤凰电影,http://txt.tugu.xyz/mm/play.php?id=凤凰电影
凤凰香港,http://txt.tugu.xyz/mm/play.php?id=凤凰香港
翡翠台(my),http://txt.tugu.xyz/mm/play.php?id=翡翠台(MY)
(粤)天映电影,http://txt.tugu.xyz/mm/play.php?id=(粤)天映电影
(国)天映电影,http://txt.tugu.xyz/mm/play.php?id=(国)天映电影
天映经典,http://txt.tugu.xyz/mm/play.php?id=天映经典
TVB 经典,http://txt.tugu.xyz/mm/play.php?id=TVB 经典
(粤)TVB 星河,http://txt.tugu.xyz/mm/play.php?id=(粤)TVB 星河
(国)TVB 星河,http://txt.tugu.xyz/mm/play.php?id=TVB 娱
TVB 娱,http://txt.tugu.xyz/mm/play.php?id=TVB 娱
(国)TVB 星河,http://txt.tugu.xyz/mm/play.php?id=(国)TVB 星河
TVB 娱乐新闻,http://txt.tugu.xyz/mm/play.php?id=TVB 娱乐新闻
星空卫视,http://txt.tugu.xyz/mm/play.php?id=星空卫视
TVB 华语劇 (测试),http://txt.tugu.xyz/mm/play.php?id=TVB 华语劇 (测试)
TVB 亚洲劇 (测试),http://txt.tugu.xyz/mm/play.php?id=TVB 亚洲劇 (测试)
TVB 戏曲 (测试),http://txt.tugu.xyz/mm/play.php?id=TVB 戏曲 (测试)
TVB 黃金華劇h265 (测试),http://txt.tugu.xyz/mm/play.php?id=TVB 黃金華劇h265 (测试)
TVB 黃金翡翠h265 (测试),http://txt.tugu.xyz/mm/play.php?id=TVB 黃金翡翠h265 (测试)
TVB 兒童 (测试),http://txt.tugu.xyz/mm/play.php?id=TVB 兒童 (测试)
(粤)TVB 功夫台 (测试),http://txt.tugu.xyz/mm/play.php?id=(粤)TVB 功夫台 (测试)
(国)TVB 功夫台 (测试),http://txt.tugu.xyz/mm/play.php?id=(国)TVB 功夫台 (测试)
澳视澳门,http://txt.tugu.xyz/mm/play.php?id=澳视澳门
澳门卫视,http://txt.tugu.xyz/mm/play.php?id=澳门卫视
澳门资讯,http://txt.tugu.xyz/mm/play.php?id=澳门资讯
Now TV,http://txt.tugu.xyz/mm/play.php?id=Now TV
Now 新聞 (测试),http://txt.tugu.xyz/mm/play.php?id=Now 新聞 (测试)
Now 財經 (测试),http://txt.tugu.xyz/mm/play.php?id=Now 財經 (测试)
(粤)Now 爆谷 (测试),http://txt.tugu.xyz/mm/play.php?id=(粤)Now 爆谷 (测试)
(国)Now 爆谷,http://txt.tugu.xyz/mm/play.php?id=(国)Now 爆谷
(粤)Now 爆谷星影台 (测试),http://txt.tugu.xyz/mm/play.php?id=(粤)Now 爆谷星影台 (测试)
(国)Now 爆谷星影台,http://txt.tugu.xyz/mm/play.php?id=(国)Now 爆谷星影台
Now 華劇台 (测试),http://txt.tugu.xyz/mm/play.php?id=Now 華劇台 (测试)
Now Sports 1,http://txt.tugu.xyz/mm/play.php?id=Now Sports 1
Now Sports 2,http://txt.tugu.xyz/mm/play.php?id=Now Sports 2
Now Sports Premier 1 (测试),http://txt.tugu.xyz/mm/play.php?id=Now Sports Premier 1 (测试)
有線18台 (测试),http://txt.tugu.xyz/mm/play.php?id=有線18台 (测试)
POPC TV h265 (测试),http://txt.tugu.xyz/mm/play.php?id=POPC TV h265 (测试)
中國電影 h265 (测试),http://txt.tugu.xyz/mm/play.php?id=中國電影 h265 (测试)
KIX h265 (测试),http://txt.tugu.xyz/mm/play.php?id=KIX h265 (测试)
Thrill h265 (测试),http://txt.tugu.xyz/mm/play.php?id=Thrill h265 (测试)
Now Sports 641,http://txt.tugu.xyz/mm/play.php?id=Now Sports 641
民视,http://txt.tugu.xyz/mm/play.php?id=民视
民视 (B),http://txt.tugu.xyz/mm/play.php?id=民视 (B)
民视第一,http://txt.tugu.xyz/mm/play.php?id=民视第一
民视台湾,http://txt.tugu.xyz/mm/play.php?id=民视台湾
中视,http://txt.tugu.xyz/mm/play.php?id=中视
台视,http://txt.tugu.xyz/mm/play.php?id=台视
华视,http://txt.tugu.xyz/mm/play.php?id=华视
公视,http://txt.tugu.xyz/mm/play.php?id=公视
公视台语,http://txt.tugu.xyz/mm/play.php?id=公视台语
